[2020-09-01 00:15:35.472425] [info]: adexmtsv starts.
[2020-09-01 00:15:35.475425] [info]: Backend is https server.
[2020-09-01 00:22:17.960482] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-350.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.960482] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-396.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.960482] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-243.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.961510] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-628.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.961510] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-087.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.961510] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-370.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.961510] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-373.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.961510] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-372.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.962697] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-366.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.962697] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-367.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.962697] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-369.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.962697] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-371.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.962697] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-368.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.963693] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-362.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.963693] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-365.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.963693] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-364.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.963693] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-358.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.963693] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-359.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.963693] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-361.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.964690] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-363.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.964690] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-360.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.964690] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-634.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.965685] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-248.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.965685] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-141.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.965685] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-397.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.965685] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-344.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.965685] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-225.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.965685] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-226.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.966690] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-420.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.966690] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-249.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.967749] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-010.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.968769] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-011.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.968769] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-016.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.968769] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-012.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.968769] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-013.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.969880] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-014.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.969880] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-015.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.970876] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-332.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.971870] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-251.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.971870] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-149.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.972867] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-122.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.972867] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-253.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.972867] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-123.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.972867] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-252.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.973863] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-096.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.974859] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-097.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.974859] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-100.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.974859] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-098.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.974859] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-099.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.974859] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-101.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.974859] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-102.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.975856] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-103.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.975856] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-104.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.976853] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-105.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.976853] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-108.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.976853] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-106.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.977891] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-107.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.977891] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-109.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.977891] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-110.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.977891] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-111.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.977891] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-133.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.978846] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-132.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.978846] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-177.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.979877] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-067.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.979877] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-068.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.980840] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-066.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.981839] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-069.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.981839] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-070.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.982834] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-061.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.982834] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-059.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.983832] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-060.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.983832] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-232.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.983832] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-071.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.984827] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-337.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.984827] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-064.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.985870] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-065.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.985870] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-063.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.985870] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-062.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.985870] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-074.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.986820] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-075.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.986820] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-076.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.986820] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-077.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.986820] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-078.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.987835] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-246.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.987835] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-221.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.987835] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-224.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.987835] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-222.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.988816] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-223.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.988816] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-083.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.989810] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-228.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.989810] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-080.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.989810] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-081.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.990812] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-079.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.990812] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-338.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.990812] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-227.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.991827] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-179.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.992814] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-206.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.992814] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-245.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.993798] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-205.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.993798] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-244.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.994797] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-250.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.994797] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-147.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.995790] [info]: fetch /slib/resource/cloud/thumbnail/1/Prism-237.jpg with cookie:AssetList/__libraryId:BA5EE55E-9982-449B-9D66-9F036540E140__materialList:
[2020-09-01 00:22:17.995790] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-013.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-013/f4921191c10b4057bbd7d582abc97923_thumbnail.0.jpg
[2020-09-01 00:22:17.996788] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-006.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-006/83850ba05f8c4887953bed71976328bb_thumbnail.0.jpg
[2020-09-01 00:22:17.996788] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-012.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-012/1ee66981764943088a502d4960f26ec3_thumbnail.0.jpg
[2020-09-01 00:22:17.996788] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-023.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-023/49d4cddb8fb540ab8099fa6488fcaca2_thumbnail.0.jpg
[2020-09-01 00:22:17.997788] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-033.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-033/32c60eeffab24d79831a6cbd72e331e7_thumbnail.0.jpg
[2020-09-01 00:22:17.998082] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-028.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-028/abc49790c4ff407b94c5438d9602d592_thumbnail.0.jpg
[2020-09-01 00:22:17.998082] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-014.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-014/06adefc2e4904425ba027a1b7a62ddb8_thumbnail.0.jpg
[2020-09-01 00:22:17.998082] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-055.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-055/5a295494e68346a69d75e683f197d705_thumbnail.0.jpg
[2020-09-01 00:22:17.998796] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-054.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-054/d11b171122cb4884a8c8f50fab6cde1a_thumbnail.0.jpg
[2020-09-01 00:22:17.998796] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-009.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-009/3c8c2f011ced45979f60bc822d6020e9_thumbnail.0.jpg
[2020-09-01 00:22:17.998796] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-010.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-010/3cb513eca66848ab896236d05bdb37d4_thumbnail.0.jpg
[2020-09-01 00:22:17.998796] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-036.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-036/f14b0f27b5ca4ded87fe8ddfab57cb17_thumbnail.0.jpg
[2020-09-01 00:22:17.999810] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-039.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-039/9f57cd76759c4211b0cf0186167cbec9_thumbnail.0.jpg
[2020-09-01 00:22:17.999810] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-026.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-026/8a67edbfadbb40a1b8a3a1aba2a5102e_thumbnail.0.jpg
[2020-09-01 00:22:17.999810] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-034.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-034/9012e7a5cd6443ca9821329ef42146a2_thumbnail.0.jpg
[2020-09-01 00:22:17.999810] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-053.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-053/246f8a5875804b668c87d530728459fc_thumbnail.0.jpg
[2020-09-01 00:22:18.000891] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-052.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-052/4782b1c593fb4a2ea91d8376671d2736_thumbnail.0.jpg
[2020-09-01 00:22:18.000891] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-037.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-037/5d6039931cf248aa849fcee122a7d866_thumbnail.0.jpg
[2020-09-01 00:22:18.000891] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-035.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-035/ead0c84e7f5740578fefcdbb1064e119_thumbnail.0.jpg
[2020-09-01 00:22:18.000891] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-019.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-019/03cb8bfd28a1410cad9dd39c080eb510_thumbnail.0.jpg
[2020-09-01 00:22:18.561158] [info]: fetch material list in indoor/abstract with cookie:BA5EE55E-9982-449B-9D66-9F036540E140indoor/abstractenvironment
[2020-09-01 00:22:18.562155] [info]: fetch material list in indoor/studio with cookie:BA5EE55E-9982-449B-9D66-9F036540E140indoor/studioenvironment
[2020-09-01 00:22:18.562155] [info]: fetch material list in outdoor/city with cookie:BA5EE55E-9982-449B-9D66-9F036540E140outdoor/cityenvironment
[2020-09-01 00:22:18.562155] [info]: fetch material list in outdoor/nature with cookie:BA5EE55E-9982-449B-9D66-9F036540E140outdoor/natureenvironment
[2020-09-01 00:22:18.563227] [info]: fetch material list in outdoor/road with cookie:BA5EE55E-9982-449B-9D66-9F036540E140outdoor/roadenvironment
[2020-09-01 00:22:18.563227] [info]: fetch material list in outdoor/snow with cookie:BA5EE55E-9982-449B-9D66-9F036540E140outdoor/snowenvironment
[2020-09-01 00:22:19.253538] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-046.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-046/a685bbb1ef024c0780c935a1bbb0f8cf_thumbnail.0.jpg
[2020-09-01 00:22:19.257524] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-031.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-031/61c41bd61e4d4a2bb2f703c290a1e95f_thumbnail.0.jpg
[2020-09-01 00:22:19.259521] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-027.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-027/c443638b7940459dbc8b679112ca0c75_thumbnail.0.jpg
[2020-09-01 00:22:19.291413] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-018.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-018/1252e0b5829a46d49c2c9fb3f169c0e5_thumbnail.0.jpg
[2020-09-01 00:22:19.295475] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-032.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-032/b21db13ede62489c8e890b51a97f670a_thumbnail.0.jpg
[2020-09-01 00:22:19.317326] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-047.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-047/8d2f79efa5664ebab826007a69e3d2da_thumbnail.0.jpg
[2020-09-01 00:22:19.325299] [info]:  download file: /slib/resource/cloud/thumbnail/1/PrismWood-042.jpg url:http://d3nwea2p6rateh.cloudfront.net/publicassets/PrismWood-042/9626897ecbb940948102cfa1ef8f0f8c_thumbnail.0.jpg
